Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Date listed (MM/DD/YYYY),Property price (USD),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country,Latitude,Longitude,Zestimate (USD)
"https://www.zillow.com/homedetails/1303-Johns-Dr-Euless-TX-76039/28993227_zpid/","","House for sale","Single Family","46","05/09/2025","389900","1367","sqft","285.22","9583.2","sqft","4","2","1303 Johns Dr","Euless","76039","TX","USA","32.85516","-97.09154",""
"https://www.zillow.com/homedetails/5804-Wedgworth-Rd-Fort-Worth-TX-76133/29142251_zpid/","","House for sale","Single Family","12","06/12/2025","350000","2021","sqft","173.18","10802.88","sqft","3","2","5804 Wedgworth Rd","Fort Worth","76133","TX","USA","32.65925","-97.385216","347300"
"https://www.zillow.com/homedetails/5016-Kemble-St-Fort-Worth-TX-76103/28937864_zpid/","","House for sale","Single Family","8","06/16/2025","334995","1733","sqft","193.3","0.29","acres","3","2","5016 Kemble St","Fort Worth","76103","TX","USA","32.753506","-97.245605",""
"https://www.zillow.com/homedetails/1764-Brown-Trl-Hurst-TX-76054/29027319_zpid/","","House for sale","Single Family","39","05/16/2025","385000","2276","sqft","169.16","9583.2","sqft","4","2","1764 Brown Trl","Hurst","76054","TX","USA","32.848263","-97.1595","382300"
"https://www.zillow.com/homedetails/739-Flint-St-Fort-Worth-TX-76115/29112377_zpid/","","House for sale","Single Family","3","06/21/2025","328000","1617","sqft","202.84","6272.64","sqft","4","2","739 Flint St","Fort Worth","76115","TX","USA","32.68645","-97.33332","328000"
"https://www.zillow.com/homedetails/11521-Misty-Mesa-Dr-Fort-Worth-TX-76115/452810907_zpid/","","House for sale","Single Family","18","06/06/2025","407900","2534","sqft","160.97","8363.52","sqft","4","3","11521 Misty Mesa Dr","Fort Worth","76115","TX","USA","32.938587","-97.39154","404100"
"https://www.zillow.com/homedetails/3720-Wharton-Dr-Fort-Worth-TX-76133/29141483_zpid/","","House for sale","Single Family","32","05/23/2025","362500","2485","sqft","145.88","0.28","acres","4","3","3720 Wharton Dr","Fort Worth","76133","TX","USA","32.664845","-97.37269","359000"
"https://www.zillow.com/homedetails/1119-Meriwether-St-Mansfield-TX-76063/79962481_zpid/","","House for sale","Single Family","75","04/10/2025","500000","3257","sqft","153.52","0.34","acres","5","3","1119 Meriwether St","Mansfield","76063","TX","USA","32.600258","-97.16567","497900"
"https://www.zillow.com/homedetails/2804-Ridgewood-Dr-Hurst-TX-76054/29068571_zpid/","","House for sale","Single Family","334","07/25/2024","365000","1846","sqft","197.72","9583.2","sqft","3","2","2804 Ridgewood Dr","Hurst","76054","TX","USA","32.868393","-97.181915",""
"https://www.zillow.com/homedetails/9526-Watercress-Dr-Fort-Worth-TX-76135/29166797_zpid/","","House for sale","Single Family","20","06/04/2025","469000","1170","sqft","400.85","3746.16","sqft","2","2","9526 Watercress Dr","Fort Worth","76135","TX","USA","32.815907","-97.48618","455600"
"https://www.zillow.com/homedetails/309-Beechgrove-Ter-Fort-Worth-TX-76140/79918494_zpid/","","House for sale","Single Family","4","06/20/2025","259900","1755","sqft","148.09","5532.12","sqft","4","2","309 Beechgrove Ter","Fort Worth","76140","TX","USA","32.59282","-97.32417","259700"
"https://www.zillow.com/homedetails/4207-Timber-Trail-Ct-Arlington-TX-76016/29281195_zpid/","","House for sale","Single Family","26","05/29/2025","449000","2910","sqft","154.3","0.26","acres","4","3","4207 Timber Trail Ct","Arlington","76016","TX","USA","32.67656","-97.17485",""
"https://www.zillow.com/homedetails/245-E-Malone-Ave-Crowley-TX-76036/448008456_zpid/","","House for sale","Single Family","110","03/06/2025","267000","1201","sqft","222.31","8232.84","sqft","3","2","245 E Malone Ave","Crowley","76036","TX","USA","32.576042","-97.35674","267000"
"https://www.zillow.com/homedetails/2925-5th-Ave-Fort-Worth-TX-76110/29090844_zpid/","","House for sale","Single Family","4","06/20/2025","585000","1992","sqft","293.67","8407.08","sqft","4","3","2925 5th Ave","Fort Worth","76110","TX","USA","32.70869","-97.3388",""
"https://www.zillow.com/homedetails/1909-Alston-Ave-Fort-Worth-TX-76110/28929918_zpid/","","House for sale","Single Family","17","06/07/2025","569000","2304","sqft","246.96","4878.72","sqft","3","3","1909 Alston Ave","Fort Worth","76110","TX","USA","32.723164","-97.33397","555900"
"https://www.zillow.com/homedetails/9117-Farmer-Dr-Fort-Worth-TX-76244/58529854_zpid/","","House for sale","Single Family","11","06/13/2025","400000","2125","sqft","188.24","5488.56","sqft","4","2","9117 Farmer Dr","Fort Worth","76244","TX","USA","32.90632","-97.29901","396300"
"https://www.zillow.com/homedetails/3510-Reeves-St-Fort-Worth-TX-76117/29046288_zpid/","","House for sale","Single Family","0","06/24/2025","274500","1362","sqft","201.54","8450.64","sqft","3","2","3510 Reeves St","Fort Worth","76117","TX","USA","32.813705","-97.2608","274100"
"https://www.zillow.com/homedetails/6004-Springwood-Dr-Arlington-TX-76001/29115514_zpid/","","House for sale","Single Family","17","06/07/2025","275000","1574","sqft","174.71","7492.32","sqft","3","2","6004 Springwood Dr","Arlington","76001","TX","USA","32.64821","-97.176956","268700"
"https://www.zillow.com/homedetails/7320-Forrest-Ct-North-Richland-Hills-TX-76182/28963639_zpid/","","House for sale","Single Family","122","02/22/2025","350000","2362","sqft","148.18","9583.2","sqft","4","4","7320 Forrest Ct","North Richland Hills","76182","TX","USA","32.883003","-97.20681",""
"https://www.zillow.com/homedetails/1800-Oak-Grove-Rd-E-258-Burleson-TX-76028/449426968_zpid/","","New construction","Manufactured","77","04/08/2025","134995","1904","sqft","70.9","5000","sqft","4","2","1800 Oak Grove Rd E #258","Burleson","76028","TX","USA","32.592663","-97.28842","135000"
"https://www.zillow.com/homedetails/3020-Pueblo-Trl-Lake-Worth-TX-76135/97730802_zpid/","","House for sale","Single Family","5","06/19/2025","394500","1900","sqft","207.63","9147.6","sqft","4","2","3020 Pueblo Trl","Lake Worth","76135","TX","USA","32.801266","-97.44658",""
"https://www.zillow.com/homedetails/8405-Cedarcrest-Ln-Fort-Worth-TX-76123/29114133_zpid/","","House for sale","Single Family","6","06/18/2025","405000","3288","sqft","123.18","7143.84","sqft","5","4","8405 Cedarcrest Ln","Fort Worth","76123","TX","USA","32.619984","-97.39343","399900"
"https://www.zillow.com/homedetails/4547-Buckingham-Dr-Grand-Prairie-TX-75052/29268484_zpid/","","House for sale","Single Family","14","06/10/2025","389900","2221","sqft","175.55","6011.28","sqft","4","3","4547 Buckingham Dr","Grand Prairie","75052","TX","USA","32.6619","-97.05581","384000"
"https://www.zillow.com/homedetails/800-Green-Heath-Ave-Fort-Worth-TX-76120/79947156_zpid/","","House for sale","Single Family","143","02/01/2025","239900","2242","sqft","107","5227.2","sqft","3","3","800 Green Heath Ave","Fort Worth","76120","TX","USA","32.768894","-97.20779","240500"
"https://www.zillow.com/homedetails/10700-Irish-Glen-Trl-Haslet-TX-76052/79947273_zpid/","","House for sale","Single Family","26","05/29/2025","299000","1795","sqft","166.57","6098.4","sqft","4","2","10700 Irish Glen Trl","Haslet","76052","TX","USA","32.924637","-97.372025","298900"
"https://www.zillow.com/homedetails/4817-Springsong-Ln-Arlington-TX-76017/28921139_zpid/","","House for sale","Single Family","5","06/19/2025","245000","947","sqft","258.71","6446.88","sqft","3","1","4817 Springsong Ln","Arlington","76017","TX","USA","32.66661","-97.16956","243100"
"https://www.zillow.com/homedetails/5120-Nadine-Dr-Haltom-City-TX-76117/28940853_zpid/","","House for sale","Single Family","3","06/21/2025","259495","1353","sqft","191.79","8973.36","sqft","3","2","5120 Nadine Dr","Haltom City","76117","TX","USA","32.81977","-97.27192","256000"
"https://www.zillow.com/homedetails/7329-Yolanda-Dr-Fort-Worth-TX-76112/29029785_zpid/","","House for sale","Single Family","3","06/21/2025","360000","2283","sqft","157.69","10018.8","sqft","4","3","7329 Yolanda Dr","Fort Worth","76112","TX","USA","32.75204","-97.19994","356900"
"https://www.zillow.com/homedetails/4106-Sunday-Hill-Dr-Arlington-TX-76016/29201313_zpid/","","For sale by owner","Single Family","7","06/17/2025","291000","1765","sqft","164.87","7186","sqft","3","2","4106 Sunday Hill Dr","Arlington","76016","TX","USA","32.68111","-97.172005","302600"
"https://www.zillow.com/homedetails/6404-Simmons-Rd-North-Richland-Hills-TX-76182/28987623_zpid/","","House for sale","Single Family","181","12/25/2024","349000","1833","sqft","190.4","9408.96","sqft","3","2","6404 Simmons Rd","North Richland Hills","76182","TX","USA","32.865524","-97.19752","346800"
"https://www.zillow.com/homedetails/2003-Quincy-Ct-Arlington-TX-76013/28993497_zpid/","","House for sale","Single Family","26","05/29/2025","535000","3095","sqft","172.86","9147.6","sqft","5","4","2003 Quincy Ct","Arlington","76013","TX","USA","32.7113","-97.14143","530200"
"https://www.zillow.com/homedetails/2106-Mistletoe-Ave-Fort-Worth-TX-76110/452728361_zpid/","","House for sale","Single Family","26","05/29/2025","275000","1034","sqft","265.96","7274.52","sqft","2","2","2106 Mistletoe Ave","Fort Worth","76110","TX","USA","32.729027","-97.34925","265900"
"https://www.zillow.com/homedetails/612-Pauline-St-Euless-TX-76040/29056423_zpid/","","House for sale","Single Family","72","04/13/2025","340000","2112","sqft","160.98","8171.86","sqft","5","2","612 Pauline St","Euless","76040","TX","USA","32.82908","-97.093254",""
"https://www.zillow.com/homedetails/614-S-Willow-St-Mansfield-TX-76063/29003567_zpid/","","House for sale","Single Family","32","05/23/2025","225000","1383","sqft","162.69","7143.84","sqft","3","2","614 S Willow St","Mansfield","76063","TX","USA","32.55775","-97.12672","219700"
"https://www.zillow.com/homedetails/321-Beverly-Rd-Azle-TX-76020/28950301_zpid/","","House for sale","Single Family","36","05/19/2025","245000","1236","sqft","198.22","0.44","acres","4","2","321 Beverly Rd","Azle","76020","TX","USA","32.862293","-97.52026",""
"https://www.zillow.com/homedetails/701-Rocky-Canyon-Rd-Arlington-TX-76012/29190504_zpid/","","House for sale","Single Family","25","05/30/2025","310000","2673","sqft","115.97","10193.04","sqft","4","3","701 Rocky Canyon Rd","Arlington","76012","TX","USA","32.769516","-97.11457","304700"
"https://www.zillow.com/homedetails/2812-Jasmine-Ct-Bedford-TX-76021/29034538_zpid/","","House for sale","Single Family","5","06/19/2025","385000","1521","sqft","253.12","0.31","acres","3","2","2812 Jasmine Ct","Bedford","76021","TX","USA","32.860695","-97.123405","377800"
"https://www.zillow.com/homedetails/11720-Lavender-Ave-Azle-TX-76020/29180235_zpid/","","House for sale","Single Family","19","06/05/2025","354500","1630","sqft","217.48","1.91","acres","3","3","11720 Lavender Ave","Azle","76020","TX","USA","32.94137","-97.53924",""
"https://www.zillow.com/homedetails/3708-Columbine-Dr-Everman-TX-76140/28958499_zpid/","","House for sale","Single Family","3","06/21/2025","384900","1860","sqft","206.94","0.26","acres","4","2","3708 Columbine Dr","Everman","76140","TX","USA","32.63225","-97.26905","382000"
"https://www.zillow.com/homedetails/160-Mountain-View-Dr-Azle-TX-76020/97680648_zpid/","","House for sale","Single Family","17","06/07/2025","324900","1952","sqft","166.44","0.27","acres","3","2","160 Mountain View Dr","Azle","76020","TX","USA","32.92411","-97.5302","323100"
"https://www.zillow.com/homedetails/2000-Gill-Star-Dr-Haslet-TX-76052/443911692_zpid/","","House for sale","Single Family","83","04/02/2025","329900","1980","sqft","166.62","6359.76","sqft","3","2","2000 Gill Star Dr","Haslet","76052","TX","USA","32.98899","-97.404366","329000"
"https://www.zillow.com/homedetails/5420-Kingsknowe-Pkwy-Fort-Worth-TX-76135/54040142_zpid/","","House for sale","Single Family","9","06/15/2025","310000","1998","sqft","155.16","6098.4","sqft","4","3","5420 Kingsknowe Pkwy","Fort Worth","76135","TX","USA","32.82764","-97.40738","307600"
"https://www.zillow.com/homedetails/3701-Lawndale-Ave-Fort-Worth-TX-76133/29109607_zpid/","","House for sale","Single Family","6","06/18/2025","330000","2644","sqft","124.81","10672.2","sqft","4","2","3701 Lawndale Ave","Fort Worth","76133","TX","USA","32.656384","-97.37084","327500"
"https://www.zillow.com/homedetails/231-La-Reja-Cir-Arlington-TX-76006/83812289_zpid/","","Home for sale","Manufactured","12","06/12/2025","97500","1085","sqft","89.86","1085","sqft","3","2","231 La Reja Cir","Arlington","76006","TX","USA","32.773804","-97.0734",""
"https://www.zillow.com/homedetails/1605-Florence-St-Arlington-TX-76010/29001228_zpid/","","House for sale","Single Family","105","03/11/2025","185000","1060","sqft","174.53","8058.6","sqft","3","1","1605 Florence St","Arlington","76010","TX","USA","32.728374","-97.08657","177700"
"https://www.zillow.com/homedetails/10-Waterwood-Ct-Mansfield-TX-76063/29254393_zpid/","","House for sale","Single Family","12","06/12/2025","525000","3038","sqft","172.81","0.32","acres","4","3","10 Waterwood Ct","Mansfield","76063","TX","USA","32.579536","-97.09357","515000"
"https://www.zillow.com/homedetails/7205-Coventry-Cir-North-Richland-Hills-TX-76182/28962181_zpid/","","House for sale","Single Family","24","05/31/2025","464990","2438","sqft","190.73","9016.92","sqft","4","3","7205 Coventry Cir","North Richland Hills","76182","TX","USA","32.878742","-97.209656","460600"
"https://www.zillow.com/homedetails/3717-W-Spurgeon-St-Fort-Worth-TX-76133/29107110_zpid/","","House for sale","Single Family","19","06/05/2025","349000","2581","sqft","135.22","8319.96","sqft","4","3","3717 W Spurgeon St","Fort Worth","76133","TX","USA","32.67955","-97.37292","342700"
"https://www.zillow.com/homedetails/9033-Golden-Sunset-Trl-Fort-Worth-TX-76244/70567693_zpid/","","House for sale","Single Family","4","06/20/2025","289900","1412","sqft","205.31","5488.56","sqft","3","2","9033 Golden Sunset Trl","Fort Worth","76244","TX","USA","32.903908","-97.295815","286900"
"https://www.zillow.com/homedetails/3737-Monica-Ln-Fort-Worth-TX-76244/79917176_zpid/","","House for sale","Single Family","17","06/07/2025","499895","3288","sqft","152.04","8276.4","sqft","4","3","3737 Monica Ln","Fort Worth","76244","TX","USA","32.93651","-97.27944","496000"
"https://www.zillow.com/homedetails/4612-Corktree-Ln-Crowley-TX-76036/336106281_zpid/","","House for sale","Single Family","45","05/10/2025","289999","1733","sqft","167.34","6882.48","sqft","3","2","4612 Corktree Ln","Crowley","76036","TX","USA","32.600098","-97.39345","289700"
"https://www.zillow.com/homedetails/2222-Ravenwood-Dr-Grand-Prairie-TX-75050/29101745_zpid/","","House for sale","Single Family","62","04/23/2025","450000","2451","sqft","183.6","9888.12","sqft","3","2","2222 Ravenwood Dr","Grand Prairie","75050","TX","USA","32.77527","-97.03543","444600"
"https://www.zillow.com/homedetails/11796-Fm-730-N-Azle-TX-76020/395398512_zpid/","","House for sale","Single Family","344","07/15/2024","199000","1030","sqft","193.2","0.6","acres","3","2","11796 Fm 730 N","Azle","76020","TX","USA","32.94291","-97.54299",""
"https://www.zillow.com/homedetails/7212-Edinburg-Dr-North-Richland-Hills-TX-76182/29047444_zpid/","","House for sale","Single Family","6","06/18/2025","240000","1253","sqft","191.54","8886.24","sqft","3","2","7212 Edinburg Dr","North Richland Hills","76182","TX","USA","32.866535","-97.228905","239300"
"https://www.zillow.com/homedetails/4604-Fox-Meadows-Ln-Mansfield-TX-76063/70564666_zpid/","","House for sale","Single Family","23","06/01/2025","385000","2355","sqft","163.48","7535.88","sqft","5","3","4604 Fox Meadows Ln","Mansfield","76063","TX","USA","32.551308","-97.062416",""
"https://www.zillow.com/homedetails/4050-Meadowbrook-Dr-Fort-Worth-TX-76103/29018915_zpid/","","House for sale","Single Family","42","05/13/2025","175000","2056","sqft","85.12","7013.16","sqft","5","2","4050 Meadowbrook Dr","Fort Worth","76103","TX","USA","32.74428","-97.264915",""
"https://www.zillow.com/homedetails/5307-Kelly-Elliott-Rd-Arlington-TX-76017/340043141_zpid/","","House for sale","Single Family","2","06/22/2025","295000","1537","sqft","191.93","0.3","acres","3","2","5307 Kelly Elliott Rd","Arlington","76017","TX","USA","32.660637","-97.17518","294000"
"https://www.zillow.com/homedetails/6508-Running-Creek-Dr-Arlington-TX-76001/29224845_zpid/","","House for sale","Single Family","3","06/21/2025","297500","1483","sqft","200.61","10105.92","sqft","3","2","6508 Running Creek Dr","Arlington","76001","TX","USA","32.638252","-97.11964","298200"
"https://www.zillow.com/homedetails/7005-Culver-Ave-Fort-Worth-TX-76116/29079140_zpid/","","House for sale","Single Family","5","06/19/2025","310000","1494","sqft","207.5","0.25","acres","3","2","7005 Culver Ave","Fort Worth","76116","TX","USA","32.704433","-97.43517",""
"https://www.zillow.com/homedetails/6302-Willowstone-Trl-Arlington-TX-76018/29296034_zpid/","","House for sale","Single Family","4","06/20/2025","375000","2391","sqft","156.84","7535.88","sqft","4","2","6302 Willowstone Trl","Arlington","76018","TX","USA","32.64515","-97.06833","369900"
"https://www.zillow.com/homedetails/3207-Lynnwood-Dr-Arlington-TX-76013/29163563_zpid/","","House for sale","Single Family","7","06/17/2025","289900","1530","sqft","189.48","8407.08","sqft","3","2","3207 Lynnwood Dr","Arlington","76013","TX","USA","32.724903","-97.15835","286400"
"https://www.zillow.com/homedetails/4132-Alava-Dr-Fort-Worth-TX-76133/29143983_zpid/","","House for sale","Single Family","5","06/19/2025","340000","2219","sqft","153.22","0.4","acres","4","2","4132 Alava Dr","Fort Worth","76133","TX","USA","32.64859","-97.381996","335200"
"https://www.zillow.com/homedetails/117-Parkview-Dr-Saginaw-TX-76179/70551469_zpid/","","House for sale","Single Family","30","05/25/2025","300000","1792","sqft","167.41","8886.24","sqft","3","3","117 Parkview Dr","Saginaw","76179","TX","USA","32.860188","-97.38264","299300"
"https://www.zillow.com/homedetails/4920-Marineway-Dr-Fort-Worth-TX-76135/29319234_zpid/","","House for sale","Single Family","80","04/05/2025","365000","3763","sqft","97","5749.92","sqft","5","4","4920 Marineway Dr","Fort Worth","76135","TX","USA","32.826496","-97.41777","365000"
"https://www.zillow.com/homedetails/5801-Wedgwood-Dr-Fort-Worth-TX-76133/29140602_zpid/","","House for sale","Single Family","20","06/04/2025","238000","1677","sqft","141.92","7100.28","sqft","4","2","5801 Wedgwood Dr","Fort Worth","76133","TX","USA","32.664803","-97.39249",""
"https://www.zillow.com/homedetails/5005-Nevada-Trl-North-Richland-Hills-TX-76180/29074022_zpid/","","House for sale","Single Family","35","05/20/2025","258000","1734","sqft","148.79","0.31","acres","3","2","5005 Nevada Trl","North Richland Hills","76180","TX","USA","32.837566","-97.20593","254500"
"https://www.zillow.com/homedetails/405-Chandler-Lake-Rd-Fort-Worth-TX-76103/29155350_zpid/","","House for sale","Single Family","5","06/19/2025","399990","2735","sqft","146.25","0.37","acres","4","3","405 Chandler Lake Rd","Fort Worth","76103","TX","USA","32.76728","-97.254265","394100"
"https://www.zillow.com/homedetails/4321-El-Campo-Ave-Fort-Worth-TX-76107/28952800_zpid/","","House for sale","Single Family","6","06/18/2025","575000","1495","sqft","384.62","6272.64","sqft","3","2","4321 El Campo Ave","Fort Worth","76107","TX","USA","32.73636","-97.38323",""
"https://www.zillow.com/homedetails/4229-Voncille-St-Fort-Worth-TX-76117/28940379_zpid/","","House for sale","Single Family","2","06/22/2025","229900","1104","sqft","208.24","6969.6","sqft","3","2","4229 Voncille St","Fort Worth","76117","TX","USA","32.814552","-97.28452","226400"
"https://www.zillow.com/homedetails/6348-Porthole-Ln-Fort-Worth-TX-76179/250155824_zpid/","","House for sale","Single Family","3","06/21/2025","319000","1772","sqft","180.02","5488.56","sqft","4","2","6348 Porthole Ln","Fort Worth","76179","TX","USA","32.86399","-97.42259","315900"
"https://www.zillow.com/homedetails/5909-Shady-Hill-Ln-Arlington-TX-76016/29021122_zpid/","","House for sale","Single Family","19","06/05/2025","450000","2136","sqft","210.67","0.34","acres","3","2","5909 Shady Hill Ln","Arlington","76016","TX","USA","32.693085","-97.1979","442900"
"https://www.zillow.com/homedetails/2322-Snowdon-Dr-Arlington-TX-76018/29240348_zpid/","","House for sale","Single Family","13","06/11/2025","397900","2518","sqft","158.02","7579.44","sqft","5","3","2322 Snowdon Dr","Arlington","76018","TX","USA","32.649567","-97.067924","392000"
"https://www.zillow.com/homedetails/7302-Vista-Cliff-Dr-Fort-Worth-TX-76179/29020301_zpid/","","House for sale","Single Family","11","06/13/2025","269000","1563","sqft","172.1","10715.76","sqft","3","2","7302 Vista Cliff Dr","Fort Worth","76179","TX","USA","32.884354","-97.433235",""
"https://www.zillow.com/homedetails/1106-Sunnyvale-Dr-Arlington-TX-76010/29135030_zpid/","","House for sale","Single Family","3","06/21/2025","210000","1550","sqft","135.48","8189.28","sqft","3","2","1106 Sunnyvale Dr","Arlington","76010","TX","USA","32.72399","-97.093605","211200"
"https://www.zillow.com/homedetails/1601-Carswell-Ter-Arlington-TX-76010/28923797_zpid/","","For sale by owner","Single Family","49","05/06/2025","289000","2106","sqft","137.23","9170","sqft","5","3","1601 Carswell Ter","Arlington","76010","TX","USA","32.717888","-97.094185","306900"
"https://www.zillow.com/homedetails/2900-Saint-Vincent-Dr-Mansfield-TX-76063/29316321_zpid/","","House for sale","Single Family","33","05/22/2025","399900","2479","sqft","161.32","0.25","acres","4","2","2900 Saint Vincent Dr","Mansfield","76063","TX","USA","32.605507","-97.12584","394400"
"https://www.zillow.com/homedetails/5122-Desoto-Ct-S-Fort-Worth-TX-76119/83803080_zpid/","","For sale by owner","Manufactured","49","05/06/2025","105000","1116","sqft","94.09","45.16","acres","3","2","5122 Desoto Ct S","Fort Worth","76119","TX","USA","32.672333","-97.24615",""
"https://www.zillow.com/homedetails/9008-Quarry-Hill-Ct-Fort-Worth-TX-76179/83802503_zpid/","","House for sale","Single Family","152","01/23/2025","499000","3148","sqft","158.51","6011.28","sqft","4","4","9008 Quarry Hill Ct","Fort Worth","76179","TX","USA","32.888012","-97.43928","495600"
"https://www.zillow.com/homedetails/1718-La-Caya-Dr-Mansfield-TX-76063/83791595_zpid/","","House for sale","Single Family","27","05/28/2025","295000","1614","sqft","182.78","5662.8","sqft","3","2","1718 La Caya Dr","Mansfield","76063","TX","USA","32.589108","-97.18022","293000"
"https://www.zillow.com/homedetails/601-Redding-Dr-Saginaw-TX-76131/308880698_zpid/","","House for sale","Single Family","4","06/20/2025","385000","1806","sqft","213.18","8755.56","sqft","4","2","601 Redding Dr","Saginaw","76131","TX","USA","32.874786","-97.35761","383000"
"https://www.zillow.com/homedetails/4908-Soaring-Eagle-Ct-Grand-Prairie-TX-75052/79939276_zpid/","","House for sale","Single Family","76","04/09/2025","570000","3977","sqft","143.32","0.38","acres","6","5","4908 Soaring Eagle Ct","Grand Prairie","75052","TX","USA","32.65409","-97.03844",""
"https://www.zillow.com/homedetails/509-Kemper-Ave-Crowley-TX-76036/28964540_zpid/","","House for sale","Single Family","6","06/18/2025","220000","1246","sqft","176.57","8145.72","sqft","3","2","509 Kemper Ave","Crowley","76036","TX","USA","32.57683","-97.3525","215700"
"https://www.zillow.com/homedetails/5506-Urbanview-St-Fort-Worth-TX-76114/29097115_zpid/","","House for sale","Single Family","0","06/24/2025","250000","1038","sqft","240.85","0.32","acres","3","1","5506 Urbanview St","Fort Worth","76114","TX","USA","32.80146","-97.40235","244300"
"https://www.zillow.com/homedetails/7616-Clover-Ln-Watauga-TX-76148/28985554_zpid/","","House for sale","Single Family","18","06/06/2025","269000","1232","sqft","218.34","7274.52","sqft","4","2","7616 Clover Ln","Watauga","76148","TX","USA","32.881756","-97.24674","267200"
"https://www.zillow.com/homedetails/3024-5th-Ave-Fort-Worth-TX-76110/29090883_zpid/","","House for sale","Single Family","7","06/17/2025","435000","1610","sqft","270.19","8407.08","sqft","3","2","3024 5th Ave","Fort Worth","76110","TX","USA","32.706814","-97.33963","429000"
"https://www.zillow.com/homedetails/2005-Stacey-Ct-Arlington-TX-76013/28958493_zpid/","","House for sale","Single Family","4","06/20/2025","375000","2364","sqft","158.63","7187.4","sqft","5","3","2005 Stacey Ct","Arlington","76013","TX","USA","32.711063","-97.13972",""
"https://www.zillow.com/homedetails/729-Poncho-Ln-Fort-Worth-TX-76115/453577841_zpid/","","House for sale","Single Family","4","06/20/2025","289999","1606","sqft","180.57","5488.56","sqft","3","2","729 Poncho Ln","Fort Worth","76115","TX","USA","32.987022","-97.37404",""
"https://www.zillow.com/homedetails/3121-Oakdale-Dr-Hurst-TX-76054/29159179_zpid/","","House for sale","Single Family","11","06/13/2025","474500","2203","sqft","215.39","10018.8","sqft","3","3","3121 Oakdale Dr","Hurst","76054","TX","USA","32.87668","-97.1814","464100"
"https://www.zillow.com/homedetails/801-Ronald-St-White-Settlement-TX-76108/66644414_zpid/","","House for sale","Single Family","5","06/19/2025","599000","2631","sqft","227.67","9147.6","sqft","3","4","801 Ronald St","White Settlement","76108","TX","USA","32.771866","-97.45938",""
"https://www.zillow.com/homedetails/4800-Morris-Ave-Fort-Worth-TX-76103/28973260_zpid/","","House for sale","Single Family","52","05/03/2025","80000","888","sqft","90.09","10236.6","sqft","2","1","4800 Morris Ave","Fort Worth","76103","TX","USA","32.744244","-97.25016",""
"https://www.zillow.com/homedetails/7804-Skylake-Dr-Fort-Worth-TX-76179/29019551_zpid/","","House for sale","Single Family","53","05/02/2025","385000","2335","sqft","164.88","0.27","acres","4","3","7804 Skylake Dr","Fort Worth","76179","TX","USA","32.883484","-97.44957","379900"
"https://www.zillow.com/homedetails/3605-Spring-Valley-Dr-Bedford-TX-76021/28997479_zpid/","","House for sale","Single Family","172","01/03/2025","379950","1714","sqft","221.67","0.26","acres","3","2","3605 Spring Valley Dr","Bedford","76021","TX","USA","32.861374","-97.15707","374800"
"https://www.zillow.com/homedetails/4412-Altamesa-Blvd-Fort-Worth-TX-76133/29144361_zpid/","","House for sale","Single Family","160","01/15/2025","450000","2997","sqft","150.15","9278.28","sqft","5","2","4412 Altamesa Blvd","Fort Worth","76133","TX","USA","32.650833","-97.39014","447400"
"https://www.zillow.com/homedetails/4221-Goodnight-Cir-Haltom-City-TX-76137/29225046_zpid/","","House for sale","Single Family","99","03/17/2025","299900","1740","sqft","172.36","5270.76","sqft","3","2","4221 Goodnight Cir","Haltom City","76137","TX","USA","32.859055","-97.28243",""
"https://www.zillow.com/homedetails/4016-Birdie-Dr-Mansfield-TX-76063/63415309_zpid/","","House for sale","Single Family","212","11/24/2024","475000","2850","sqft","166.67","8973.36","sqft","4","3","4016 Birdie Dr","Mansfield","76063","TX","USA","32.552948","-97.07362","468800"
"https://www.zillow.com/homedetails/4428-Aspen-Way-Haltom-City-TX-76137/28920052_zpid/","","House for sale","Single Family","27","05/28/2025","249999","1395","sqft","179.21","8319.96","sqft","3","2","4428 Aspen Way","Haltom City","76137","TX","USA","32.857986","-97.27682","245500"
"https://www.zillow.com/homedetails/5058-El-Lago-Bnd-Fort-Worth-TX-76119/83802914_zpid/","","Home for sale","Manufactured","81","04/04/2025","69999","1152","sqft","60.76","1152","sqft","3","2","5058 El Lago Bnd","Fort worth","76119","TX","USA","32.68778","-97.23479",""
"https://www.zillow.com/homedetails/4501-Butterfly-Way-Fort-Worth-TX-76244/70572561_zpid/","","House for sale","Single Family","3","06/21/2025","398000","2975","sqft","133.78","5227.2","sqft","5","3","4501 Butterfly Way","Fort Worth","76244","TX","USA","32.92479","-97.28864","395500"
"https://www.zillow.com/homedetails/7925-Cedar-Lake-Ln-Fort-Worth-TX-76123/70572291_zpid/","","For sale by owner","Single Family","18","06/06/2025","417000","3315","sqft","125.79","6098","sqft","5","4","7925 Cedar Lake Ln","Fort Worth","76123","TX","USA","32.627384","-97.40802","369200"
"https://www.zillow.com/homedetails/1113-Verbena-St-Fort-Worth-TX-76104/29040377_zpid/","","House for sale","Single Family","18","06/06/2025","225000","1196","sqft","188.13","6011.28","sqft","3","2","1113 Verbena St","Fort Worth","76104","TX","USA","32.733345","-97.31284","223000"
